provider_id,provider_claim_count,provider_avg_claim,provider_total_revenue,provider_rejection_rate,provider_unique_patients,specialty,specialty_avg_claim,provider_vs_specialty_ratio,freq_provider_claim_count,spec_mean_freq,claim_freq_z,spec_mean_claim,spec_std_claim,billing_z,dup_rate,provider_risk_score
4511,49,28668.897959183672,1404776.0,0.14285714285714285,49,Oncologist,25802.00088163184,1.1111,49,39.92599805258033,0.22727051019412733,25802.00088163184,16860.811939533574,0.1700331566376002,0.0,0.2018
4512,37,23059.08108108108,853186.0,0.21621621621621623,37,Dermatologist,25674.761146186924,0.8981,37,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0649
4513,38,22103.236842105263,839923.0,0.3157894736842105,38,Oncologist,25802.00088163184,0.8566,38,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0947
4514,37,21632.027027027027,800385.0,0.1891891891891892,37,General Practitioner,25722.534270358356,0.841,37,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0568
4515,36,25346.11111111111,912460.0,0.25,36,Oncologist,25802.00088163184,0.9823,36,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.075
4516,30,25517.33260441616,765519.9781324847,0.36666666666666664,30,General Practitioner,25722.534270358356,0.992,30,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.11
4517,32,22496.40625,719885.0,0.125,32,Oncologist,25802.00088163184,0.8719,32,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0375
4518,42,28201.04761904762,1184444.0,0.2619047619047619,42,Dermatologist,25674.761146186924,1.0984,42,39.923474663909,0.0520126405221986,25674.761146186924,16796.2128266315,0.15040810085801612,0.0,0.1429
4519,35,27591.342857142856,965697.0,0.2,35,General Practitioner,25722.534270358356,1.0727,35,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.11013115433270657,0.0,0.0876
4520,37,30348.162162162163,1122882.0,0.2702702702702703,37,General Practitioner,25722.534270358356,1.1798,37,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.27259385623566873,0.0,0.1495
4521,33,23581.303030303032,778183.0,0.09090909090909091,33,Orthopedic,25764.38971239332,0.9153,33,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0273
4522,44,25995.977272727272,1143823.0,0.20454545454545456,44,Oncologist,25802.00088163184,1.0075,44,39.92599805258033,0.10203882548044088,25802.00088163184,16860.811939533574,0.011504569992896655,0.0,0.1165
4523,31,27871.387096774193,864013.0,0.16129032258064516,31,Orthopedic,25764.38971239332,1.0818,31,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.12460310428482001,0.0,0.0797
4524,43,29844.95348837209,1283333.0,0.23255813953488372,43,Cardiologist,26009.805059492865,1.1475,43,40.200208550573514,0.06964619215604897,26009.805059492865,17071.01339448855,0.22465850973542212,0.0,0.1618
4525,46,26056.195652173912,1198585.0,0.15217391304347827,46,General Practitioner,25722.534270358356,1.013,46,39.62075654704171,0.1610076134054689,25722.534270358356,16968.936701951054,0.019663069506128384,0.0,0.133
4526,51,23393.58823529412,1193073.0,0.17647058823529413,51,Dermatologist,25674.761146186924,0.9112,51,39.923474663909,0.2774439206340983,25674.761146186924,16796.2128266315,0.0,0.0,0.1949
4527,32,23109.65625,739509.0,0.1875,32,Dermatologist,25674.761146186924,0.9001,32,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0562
4528,41,23062.341463414636,945556.0,0.2682926829268293,41,General Practitioner,25722.534270358356,0.8966,41,39.62075654704171,0.03481113368748315,25722.534270358356,16968.936701951054,0.0,0.0,0.0983
4529,31,22431.774193548386,695385.0,0.1935483870967742,31,Orthopedic,25764.38971239332,0.8707,31,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0581
4530,39,20974.82051282051,818018.0,0.20512820512820512,39,General Practitioner,25722.534270358356,0.8154,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0615
4531,38,25412.70512757789,965682.7948479599,0.13157894736842105,38,Cardiologist,26009.805059492865,0.977,38,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0395
4532,39,27884.589743589742,1087499.0,0.10256410256410256,39,Cardiologist,26009.805059492865,1.0721,39,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.10982269422283741,0.0,0.0583
4533,36,31096.83678130543,1119486.1241269954,0.19444444444444445,36,Cardiologist,26009.805059492865,1.1956,36,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.2979923689506877,0.0,0.1331
4534,43,27031.372616237815,1162349.022498226,0.16279069767441862,43,General Practitioner,25722.534270358356,1.0509,43,39.62075654704171,0.08528972557467744,25722.534270358356,16968.936701951054,0.07713142955674837,0.0,0.1118
4535,54,25797.777777777777,1393080.0,0.12962962962962962,54,Oncologist,25802.00088163184,0.9998,54,39.92599805258033,0.3525021949078138,25802.00088163184,16860.811939533574,0.0,0.0,0.2192
4536,43,25221.116279069767,1084508.0,0.18604651162790697,43,Orthopedic,25764.38971239332,0.9789,43,40.343503937007874,0.06584693454341409,25764.38971239332,16909.670079845368,0.0,0.0,0.0895
4537,30,26939.5,808185.0,0.26666666666666666,30,Dermatologist,25674.761146186924,1.0493,30,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.07529904906942769,0.0,0.0989
4538,37,22219.96584730108,822138.73635014,0.08108108108108109,37,Oncologist,25802.00088163184,0.8612,37,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0243
4539,43,27854.26085904736,1197733.2169390365,0.27906976744186046,43,General Practitioner,25722.534270358356,1.0829,43,39.62075654704171,0.08528972557467744,25722.534270358356,16968.936701951054,0.12562523074553658,0.0,0.1589
4540,48,25394.145833333332,1218919.0,0.14583333333333334,48,Orthopedic,25764.38971239332,0.9856,48,40.343503937007874,0.18978262460660178,25764.38971239332,16909.670079845368,0.0,0.0,0.1408
4541,36,25835.698780014412,930085.1560805188,0.1388888888888889,36,General Practitioner,25722.534270358356,1.0044,36,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.006668921668088106,0.0,0.0433
4542,48,26765.895833333332,1284763.0,0.2916666666666667,48,Dermatologist,25674.761146186924,1.0425,48,39.923474663909,0.2023001605967984,25674.761146186924,16796.2128266315,0.06496313772687748,0.0,0.2073
4543,35,29891.73625125764,1046210.7687940174,0.2,35,General Practitioner,25722.534270358356,1.1621,35,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.24569612428455334,0.0,0.1217
4544,34,22421.529411764706,762332.0,0.17647058823529413,34,General Practitioner,25722.534270358356,0.8717,34,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0529
4545,31,20470.064516129034,634572.0,0.12903225806451613,31,Oncologist,25802.00088163184,0.7934,31,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0387
4546,36,24045.265808415246,865629.5691029489,0.2222222222222222,36,General Practitioner,25722.534270358356,0.9348,36,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0667
4547,46,22606.521739130436,1039900.0,0.10869565217391304,46,Dermatologist,25674.761146186924,0.8805,46,39.923474663909,0.1522043205719318,25674.761146186924,16796.2128266315,0.0,0.0,0.1105
4548,53,25507.510953323985,1351898.0805261713,0.20754716981132076,53,Oncologist,25802.00088163184,0.9886,53,39.92599805258033,0.32745585796507654,25802.00088163184,16860.811939533574,0.0,0.0,0.2298
4549,46,26830.608049984192,1234207.9702992728,0.13043478260869565,46,General Practitioner,25722.534270358356,1.0431,46,39.62075654704171,0.1610076134054689,25722.534270358356,16968.936701951054,0.06530013041408966,0.0,0.1379
4550,39,26352.333333333332,1027741.0,0.3076923076923077,39,General Practitioner,25722.534270358356,1.0245,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.03711482186756956,0.0,0.1016
4551,52,24959.71153846154,1297905.0,0.21153846153846154,52,Cardiologist,26009.805059492865,0.9596,52,40.200208550573514,0.29352562772359414,26009.805059492865,17071.01339448855,0.0,0.0,0.2136
4552,32,25177.1875,805670.0,0.21875,32,Cardiologist,26009.805059492865,0.968,32,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0656
4553,40,23164.975,926599.0,0.15,40,Oncologist,25802.00088163184,0.8978,40,39.92599805258033,0.001853477709491712,25802.00088163184,16860.811939533574,0.0,0.0,0.0459
4554,33,21934.727272727272,723846.0,0.24242424242424243,33,Dermatologist,25674.761146186924,0.8543,33,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0727
4555,41,26781.756097560974,1098052.0,0.12195121951219512,41,General Practitioner,25722.534270358356,1.0412,41,39.62075654704171,0.03481113368748315,25722.534270358356,16968.936701951054,0.062421225667064414,0.0,0.0701
4556,34,24603.970588235294,836535.0,0.029411764705882353,34,Orthopedic,25764.38971239332,0.955,34,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0088
4557,51,25993.843137254902,1325686.0,0.19607843137254902,51,Oncologist,25802.00088163184,1.0074,51,39.92599805258033,0.2773631840796019,25802.00088163184,16860.811939533574,0.011377996285768943,0.0,0.2036
4558,35,23543.17142857143,824011.0,0.22857142857142856,35,Oncologist,25802.00088163184,0.9125,35,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0686
4559,40,25040.280959870084,1001611.2383948034,0.2,40,General Practitioner,25722.534270358356,0.9735,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.0,0.0,0.0649
4560,48,26246.23745266964,1259819.3977281428,0.14583333333333334,48,Oncologist,25802.00088163184,1.0172,48,39.92599805258033,0.20222417325139005,25802.00088163184,16860.811939533574,0.026347282244231527,0.0,0.1538
4561,41,23469.219512195123,962238.0,0.2682926829268293,41,Orthopedic,25764.38971239332,0.9109,41,40.343503937007874,0.016272658518139013,25764.38971239332,16909.670079845368,0.0,0.0,0.0888
4562,35,23429.257142857143,820024.0,0.3142857142857143,35,Oncologist,25802.00088163184,0.908,35,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0943
4563,34,23226.20588235294,789691.0,0.14705882352941177,34,Dermatologist,25674.761146186924,0.9046,34,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0441
4564,44,26584.704545454544,1169727.0,0.18181818181818182,44,Orthopedic,25764.38971239332,1.0318,44,40.343503937007874,0.09063407255605162,25764.38971239332,16909.670079845368,0.048511581195126746,0.0,0.1131
4565,43,24046.372093023256,1033994.0,0.27906976744186046,43,Dermatologist,25674.761146186924,0.9366,43,39.923474663909,0.0770605605346319,25674.761146186924,16796.2128266315,0.0,0.0,0.1231
4566,44,28547.863636363636,1256106.0,0.2727272727272727,44,Cardiologist,26009.805059492865,1.0976,44,40.200208550573514,0.09452168499688733,26009.805059492865,17071.01339448855,0.148676503158869,0.0,0.1675
4567,45,22886.38957036639,1029887.5306664875,0.17777777777777778,45,Cardiologist,26009.805059492865,0.8799,45,40.200208550573514,0.11939717783772567,26009.805059492865,17071.01339448855,0.0,0.0,0.1144
4568,42,25049.14285714286,1052064.0,0.19047619047619047,42,General Practitioner,25722.534270358356,0.9738,42,39.62075654704171,0.060050429631080295,25722.534270358356,16968.936701951054,0.0,0.0,0.0879
4569,46,24016.608695652172,1104764.0,0.21739130434782608,46,General Practitioner,25722.534270358356,0.9337,46,39.62075654704171,0.1610076134054689,25722.534270358356,16968.936701951054,0.0,0.0,0.1476
4570,49,26811.714285714286,1313774.0,0.2653061224489796,49,Oncologist,25802.00088163184,1.0391,49,39.92599805258033,0.22727051019412733,25802.00088163184,16860.811939533574,0.059885218321839476,0.0,0.2109
4571,39,22550.69230769231,879477.0,0.1282051282051282,39,Cardiologist,26009.805059492865,0.867,39,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0385
4572,43,26791.279069767443,1152025.0,0.20930232558139536,43,Oncologist,25802.00088163184,1.0383,43,39.92599805258033,0.07699248853770359,25802.00088163184,16860.811939533574,0.05867322354838915,0.0,0.1169
4573,35,28373.297916638265,993065.4270823393,0.2571428571428571,35,Oncologist,25802.00088163184,1.0997,35,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.15250137681551976,0.0,0.1154
4574,34,25771.823529411766,876242.0,0.058823529411764705,34,Dermatologist,25674.761146186924,1.0038,34,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.005778825514222066,0.0,0.0191
4575,47,24546.0,1153662.0,0.2765957446808511,47,Orthopedic,25764.38971239332,0.9527,47,40.343503937007874,0.16499548659396424,25764.38971239332,16909.670079845368,0.0,0.0,0.1674
4576,38,19465.394736842107,739685.0,0.21052631578947367,38,Dermatologist,25674.761146186924,0.7582,38,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0632
4577,40,33661.95148943271,1346478.0595773084,0.125,40,Dermatologist,25674.761146186924,1.3111,40,39.923474663909,0.0019168004973320013,25674.761146186924,16796.2128266315,0.4755351950876431,0.0,0.1579
4578,41,30706.590837848373,1258970.2243517833,0.21951219512195122,41,Dermatologist,25674.761146186924,1.196,41,39.923474663909,0.0269647205097653,25674.761146186924,16796.2128266315,0.2995812058110595,0.0,0.1549
4579,39,23119.0,901641.0,0.1282051282051282,39,Orthopedic,25764.38971239332,0.8973,39,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0385
4580,34,28208.470588235294,959088.0,0.2647058823529412,34,Dermatologist,25674.761146186924,1.0987,34,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.15085004388792972,0.0,0.1173
4581,40,21630.95,865238.0,0.2,40,General Practitioner,25722.534270358356,0.8409,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.0,0.0,0.0649
4582,48,26978.82638890714,1294983.6666675427,0.2708333333333333,48,Oncologist,25802.00088163184,1.0456,48,39.92599805258033,0.20222417325139005,25802.00088163184,16860.811939533574,0.06979649091014374,0.0,0.2022
4583,48,26839.26751980842,1288284.8409508043,0.1875,48,Dermatologist,25674.761146186924,1.0454,48,39.923474663909,0.2023001605967984,25674.761146186924,16796.2128266315,0.0693314847603679,0.0,0.1772
4584,27,24009.40740740741,648254.0,0.14814814814814814,27,Cardiologist,26009.805059492865,0.9231,27,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0444
4585,37,25891.594594594593,957989.0,0.16216216216216217,37,Orthopedic,25764.38971239332,1.0049,37,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0075226117127434955,0.0,0.0505
4586,31,21837.322580645163,676957.0,0.3225806451612903,31,Oncologist,25802.00088163184,0.8463,31,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0968
4587,31,35840.65470216372,1111060.2957670754,0.12903225806451613,31,Dermatologist,25674.761146186924,1.3959,31,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.6052491511573435,0.0,0.1907
4588,31,26537.032258064515,822648.0,0.1935483870967742,31,Orthopedic,25764.38971239332,1.03,31,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.045692348935424086,0.0,0.0695
4589,45,26350.2,1185759.0,0.1111111111111111,45,Orthopedic,25764.38971239332,1.0227,45,40.343503937007874,0.11542121056868916,25764.38971239332,16909.670079845368,0.03464350781774907,0.0,0.1011
4590,44,25570.840909090908,1125117.0,0.18181818181818182,44,Cardiologist,26009.805059492865,0.9831,44,40.200208550573514,0.09452168499688733,26009.805059492865,17071.01339448855,0.0,0.0,0.1029
4591,34,26769.647058823528,910168.0,0.11764705882352941,34,Orthopedic,25764.38971239332,1.039,34,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.05944866704574998,0.0,0.0502
4592,50,25136.48,1256824.0,0.14,50,Oncologist,25802.00088163184,0.9742,50,39.92599805258033,0.25231684713686464,25802.00088163184,16860.811939533574,0.0,0.0,0.1711
4593,42,25530.97619047619,1072301.0,0.16666666666666666,42,Orthopedic,25764.38971239332,0.9909,42,40.343503937007874,0.04105979653077655,25764.38971239332,16909.670079845368,0.0,0.0,0.071
4594,33,21755.018102103626,717915.5973694196,0.2727272727272727,33,Dermatologist,25674.761146186924,0.8473,33,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0818
4595,37,29876.108108108107,1105416.0,0.16216216216216217,37,General Practitioner,25722.534270358356,1.1615,37,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.2447751388731494,0.0,0.1101
4596,32,24187.625,774004.0,0.21875,32,Orthopedic,25764.38971239332,0.9388,32,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0656
4597,44,25379.5,1116698.0,0.25,44,Oncologist,25802.00088163184,0.9836,44,39.92599805258033,0.10203882548044088,25802.00088163184,16860.811939533574,0.0,0.0,0.1272
4598,29,23964.206896551725,694962.0,0.27586206896551724,29,Dermatologist,25674.761146186924,0.9334,29,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0828
4599,34,20466.617647058825,695865.0,0.08823529411764706,34,Orthopedic,25764.38971239332,0.7944,34,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0265
4600,38,23746.92105263158,902383.0,0.2631578947368421,38,Orthopedic,25764.38971239332,0.9217,38,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0789
4601,38,26207.80840255301,995896.7192970144,0.2894736842105263,38,Dermatologist,25674.761146186924,1.0208,38,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.031736157541473055,0.0,0.0948
4602,40,23961.05,958442.0,0.3,40,Orthopedic,25764.38971239332,0.93,40,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.09
4603,45,29365.733333333334,1321458.0,0.2222222222222222,45,Dermatologist,25674.761146186924,1.1438,45,39.923474663909,0.1271564005594985,25674.761146186924,16796.2128266315,0.21975026306490536,0.0,0.1869
4604,49,24966.04081632653,1223336.0,0.1836734693877551,49,Cardiologist,26009.805059492865,0.9599,49,40.200208550573514,0.21889914920107906,26009.805059492865,17071.01339448855,0.0,0.0,0.1671
4605,40,27694.457150914073,1107778.2860365629,0.175,40,General Practitioner,25722.534270358356,1.0767,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.1162078046015099,0.0,0.0866
4606,31,30529.90322580645,946427.0,0.16129032258064516,31,Orthopedic,25764.38971239332,1.185,31,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.28182179137209457,0.0,0.1191
4607,47,25928.382978723403,1218634.0,0.2553191489361702,47,Cardiologist,26009.805059492865,0.9969,47,40.200208550573514,0.16914816351940237,26009.805059492865,17071.01339448855,0.0,0.0,0.1631
4608,38,27875.13347937152,1059255.0722161178,0.13157894736842105,38,Dermatologist,25674.761146186924,1.0857,38,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.13100407549586193,0.0,0.0724
4609,41,25965.425670715274,1064582.4524993263,0.3170731707317073,41,General Practitioner,25722.534270358356,1.0094,41,39.62075654704171,0.03481113368748315,25722.534270358356,16968.936701951054,0.014313884518703622,0.0,0.1165
4610,38,23253.894736842107,883648.0,0.23684210526315788,38,Orthopedic,25764.38971239332,0.9026,38,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0711
4611,47,26310.59574468085,1236598.0,0.1702127659574468,47,Cardiologist,26009.805059492865,1.0116,47,40.200208550573514,0.16914816351940237,26009.805059492865,17071.01339448855,0.017619966561861922,0.0,0.142
4612,44,27675.363636363636,1217716.0,0.18181818181818182,44,Dermatologist,25674.761146186924,1.0779,44,39.923474663909,0.1021084805470652,25674.761146186924,16796.2128266315,0.11911033224136248,0.0,0.1367
4613,40,30253.291511263826,1210131.660450553,0.125,40,Orthopedic,25764.38971239332,1.1742,40,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.2654635943619519,0.0,0.1041
4614,41,25083.0,1028403.0,0.21951219512195122,41,Cardiologist,26009.805059492865,0.9644,41,40.200208550573514,0.019895206474372283,26009.805059492865,17071.01339448855,0.0,0.0,0.076
4615,40,27959.53027203428,1118381.2108813713,0.175,40,General Practitioner,25722.534270358356,1.087,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.13182888480093863,0.0,0.0905
4616,46,23609.613593260645,1086042.2252899897,0.2391304347826087,46,General Practitioner,25722.534270358356,0.9179,46,39.62075654704171,0.1610076134054689,25722.534270358356,16968.936701951054,0.0,0.0,0.1541
4617,46,24939.152173913044,1147201.0,0.2608695652173913,46,Cardiologist,26009.805059492865,0.9588,46,40.200208550573514,0.14427267067856403,26009.805059492865,17071.01339448855,0.0,0.0,0.1521
4618,39,29635.538296763745,1155785.993573786,0.23076923076923078,39,General Practitioner,25722.534270358356,1.1521,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.2305980684078738,0.0,0.1271
4619,34,26855.403711556595,913083.7261929242,0.11764705882352941,34,General Practitioner,25722.534270358356,1.044,34,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.06676136879383754,0.0,0.0521
4620,39,27087.718456153052,1056421.019789969,0.23076923076923078,39,Cardiologist,26009.805059492865,1.0414,39,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.06314290615038687,0.0,0.0851
4621,32,23828.125,762500.0,0.15625,32,Dermatologist,25674.761146186924,0.9281,32,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0469
4622,30,23823.933333333334,714718.0,0.1,30,Oncologist,25802.00088163184,0.9233,30,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.03
4623,36,27790.805555555555,1000469.0,0.2222222222222222,36,Orthopedic,25764.38971239332,1.0787,36,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.11983769249155955,0.0,0.0968
4624,29,27596.51724137931,800299.0,0.13793103448275862,29,General Practitioner,25722.534270358356,1.0729,29,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.11043608706522486,0.0,0.0691
4625,25,28828.72,720718.0,0.08,25,Dermatologist,25674.761146186924,1.1228,25,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.18777797628357434,0.0,0.0711
4626,41,25075.06816351878,1028077.79470427,0.14634146341463414,41,Dermatologist,25674.761146186924,0.9766,41,39.923474663909,0.0269647205097653,25674.761146186924,16796.2128266315,0.0,0.0,0.0577
4627,34,20516.5,697561.0,0.23529411764705882,34,Oncologist,25802.00088163184,0.7952,34,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0706
4628,37,28198.86958330822,1043358.1745824041,0.1891891891891892,37,Cardiologist,26009.805059492865,1.0842,37,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.12823283968145116,0.0,0.0889
4629,42,25925.404761904763,1088867.0,0.11904761904761904,42,General Practitioner,25722.534270358356,1.0079,42,39.62075654704171,0.060050429631080295,25722.534270358356,16968.936701951054,0.011955403871774834,0.0,0.0694
4630,41,28164.365853658535,1154739.0,0.14634146341463414,41,Orthopedic,25764.38971239332,1.0932,41,40.343503937007874,0.016272658518139013,25764.38971239332,16909.670079845368,0.14192921150636442,0.0,0.0879
4631,23,31026.652173913044,713613.0,0.2608695652173913,23,General Practitioner,25722.534270358356,1.2062,23,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.31257809471024967,0.0,0.1567
4632,48,23737.59535954452,1139404.577258137,0.22916666666666666,48,Orthopedic,25764.38971239332,0.9213,48,40.343503937007874,0.18978262460660178,25764.38971239332,16909.670079845368,0.0,0.0,0.1658
4633,29,21477.896551724138,622859.0,0.3448275862068966,29,Orthopedic,25764.38971239332,0.8336,29,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.1034
4634,40,20641.725,825669.0,0.275,40,Oncologist,25802.00088163184,0.8,40,39.92599805258033,0.001853477709491712,25802.00088163184,16860.811939533574,0.0,0.0,0.0834
4635,43,22588.837209302324,971320.0,0.3023255813953488,43,Orthopedic,25764.38971239332,0.8767,43,40.343503937007874,0.06584693454341409,25764.38971239332,16909.670079845368,0.0,0.0,0.1244
4636,32,21570.17537263129,690245.6119242013,0.15625,32,Cardiologist,26009.805059492865,0.8293,32,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0469
4637,35,34330.41865884856,1201564.6530596996,0.17142857142857143,35,Orthopedic,25764.38971239332,1.3325,35,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.506575758486565,0.0,0.1786
4638,56,25670.01785714286,1437521.0,0.25,56,Dermatologist,25674.761146186924,0.9998,56,39.923474663909,0.4026835206962648,25674.761146186924,16796.2128266315,0.0,0.0,0.281
4639,37,27759.952248301797,1027118.2331871665,0.13513513513513514,37,Dermatologist,25674.761146186924,1.0812,37,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.1241465039552646,0.0,0.0717
4640,40,28729.465311641583,1149178.6124656633,0.225,40,General Practitioner,25722.534270358356,1.1169,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.1772020895650755,0.0,0.1169
4641,48,24514.34272174889,1176688.4506439466,0.14583333333333334,48,Orthopedic,25764.38971239332,0.9515,48,40.343503937007874,0.18978262460660178,25764.38971239332,16909.670079845368,0.0,0.0,0.1408
4642,41,30665.394358120688,1257281.1686829482,0.17073170731707318,41,Oncologist,25802.00088163184,1.1885,41,39.92599805258033,0.026899814652229005,25802.00088163184,16860.811939533574,0.2884436107780575,0.0,0.1374
4643,31,24204.83870967742,750350.0,0.1935483870967742,31,Orthopedic,25764.38971239332,0.9395,31,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0581
4644,51,25514.58823529412,1301244.0,0.1568627450980392,51,Orthopedic,25764.38971239332,0.9903,51,40.343503937007874,0.26414403864451436,25764.38971239332,16909.670079845368,0.0,0.0,0.1822
4645,42,23511.119047619046,987467.0,0.14285714285714285,42,Orthopedic,25764.38971239332,0.9125,42,40.343503937007874,0.04105979653077655,25764.38971239332,16909.670079845368,0.0,0.0,0.0639
4646,35,23805.342857142856,833187.0,0.17142857142857143,35,Oncologist,25802.00088163184,0.9226,35,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0514
4647,36,23053.722222222223,829934.0,0.2222222222222222,36,General Practitioner,25722.534270358356,0.8962,36,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0667
4648,47,26383.382978723403,1240019.0,0.23404255319148937,47,Orthopedic,25764.38971239332,1.024,47,40.343503937007874,0.16499548659396424,25764.38971239332,16909.670079845368,0.0366058748282653,0.0,0.1638
4649,32,23238.96875,743647.0,0.15625,32,General Practitioner,25722.534270358356,0.9034,32,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0469
4650,29,20325.18476556469,589430.3582013759,0.1724137931034483,29,Oncologist,25802.00088163184,0.7877,29,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0517
4651,39,21730.666666666668,847496.0,0.23076923076923078,39,General Practitioner,25722.534270358356,0.8448,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0692
4652,30,31257.994431364805,937739.8329409441,0.23333333333333334,30,General Practitioner,25722.534270358356,1.2152,30,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.32621137424420904,0.0,0.1519
4653,40,27335.95,1093438.0,0.2,40,Cardiologist,26009.805059492865,1.051,40,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.07768401968071138,0.0,0.0795
4654,45,28289.31111111111,1273019.0,0.17777777777777778,45,Orthopedic,25764.38971239332,1.098,45,40.343503937007874,0.11542121056868916,25764.38971239332,16909.670079845368,0.1493181940744807,0.0,0.1499
